,condition,url
1965,Urticaria,https://www.drugs.com/cg/urticaria.html
374,Urticaria,https://www.drugs.com/cg/urticaria.html
2017,Urticaria,https://www.drugs.com/cg/urticaria.html
1966,Uterine Bleeding,https://www.drugs.com/condition/uterine-bleeding.html
2018,Uterine Bleeding,https://www.drugs.com/condition/uterine-bleeding.html
375,Uterine Bleeding,https://www.drugs.com/condition/uterine-bleeding.html
1967,Uterine Cancer,https://www.drugs.com/health-guide/uterine-cancer.html
2019,Uterine Cancer,https://www.drugs.com/health-guide/uterine-cancer.html
376,Uterine Cancer,https://www.drugs.com/health-guide/uterine-cancer.html
377,Uveitis,https://www.drugs.com/health-guide/uveitis.html
1968,Uveitis,https://www.drugs.com/health-guide/uveitis.html
2020,Uveitis,https://www.drugs.com/health-guide/uveitis.html
829,Vaccination and Prophylaxis,https://www.drugs.com/condition/vaccination.html
1486,Vaccination and Prophylaxis,https://www.drugs.com/condition/vaccination.html
816,Vaccination and Prophylaxis,https://www.drugs.com/condition/vaccination.html
830,Vaginal Cancer,https://www.drugs.com/health-guide/vaginal-cancer.html
1487,Vaginal Cancer,https://www.drugs.com/health-guide/vaginal-cancer.html
817,Vaginal Cancer,https://www.drugs.com/health-guide/vaginal-cancer.html
1488,Vaginal Yeast Infection,https://www.drugs.com/health-guide/vaginal-yeast-infection.html
818,Vaginal Yeast Infection,https://www.drugs.com/health-guide/vaginal-yeast-infection.html
831,Vaginal Yeast Infection,https://www.drugs.com/health-guide/vaginal-yeast-infection.html
1489,Vaginitis,https://www.drugs.com/cg/vaginitis.html
832,Vaginitis,https://www.drugs.com/cg/vaginitis.html
819,Vaginitis,https://www.drugs.com/cg/vaginitis.html
833,Varicose Veins,https://www.drugs.com/cg/varicose-veins.html
1490,Varicose Veins,https://www.drugs.com/cg/varicose-veins.html
820,Varicose Veins,https://www.drugs.com/cg/varicose-veins.html
821,Vasectomy,https://www.drugs.com/cg/vasectomy.html
834,Vasectomy,https://www.drugs.com/cg/vasectomy.html
1491,Vasectomy,https://www.drugs.com/cg/vasectomy.html
1492,Venous Thromboembolism,https://www.drugs.com/cg/venous-thromboembolism.html
822,Venous Thromboembolism,https://www.drugs.com/cg/venous-thromboembolism.html
835,Venous Thromboembolism,https://www.drugs.com/cg/venous-thromboembolism.html
823,Vertigo,https://www.drugs.com/cg/vertigo.html
1493,Vertigo,https://www.drugs.com/cg/vertigo.html
836,Vertigo,https://www.drugs.com/cg/vertigo.html
1494,Viral Infection,https://www.drugs.com/condition/viral-infection.html
824,Viral Infection,https://www.drugs.com/condition/viral-infection.html
837,Viral Infection,https://www.drugs.com/condition/viral-infection.html
1495,Vitamin B12 Deficiency,https://www.drugs.com/cg/vitamin-b12-deficiency.html
825,Vitamin B12 Deficiency,https://www.drugs.com/cg/vitamin-b12-deficiency.html
838,Vitamin B12 Deficiency,https://www.drugs.com/cg/vitamin-b12-deficiency.html
839,Vitamin/Mineral Supplementation and Deficiency,https://www.drugs.com/condition/vitamin-mineral-supplementation.html
1496,Vitamin/Mineral Supplementation and Deficiency,https://www.drugs.com/condition/vitamin-mineral-supplementation.html
826,Vitamin/Mineral Supplementation and Deficiency,https://www.drugs.com/condition/vitamin-mineral-supplementation.html
827,Voiding Disorders,https://www.drugs.com/condition/voiding-disorders.html
1497,Voiding Disorders,https://www.drugs.com/condition/voiding-disorders.html
840,Voiding Disorders,https://www.drugs.com/condition/voiding-disorders.html
841,Vulvodynia,https://www.drugs.com/mcd/vulvodynia
828,Vulvodynia,https://www.drugs.com/mcd/vulvodynia
1498,Vulvodynia,https://www.drugs.com/mcd/vulvodynia
1499,Warts,https://www.drugs.com/health-guide/warts.html
461,Warts,https://www.drugs.com/health-guide/warts.html
462,Weakness,https://www.drugs.com/cg/weakness.html
1500,Weakness,https://www.drugs.com/cg/weakness.html
1501,Weight Loss,https://www.drugs.com/weight-loss.html
464,Weight Loss,https://www.drugs.com/cg/weight-loss-tips.html
463,Weight Loss,https://www.drugs.com/weight-loss.html
1502,Weight Loss,https://www.drugs.com/cg/weight-loss-tips.html
1503,Weight Management,https://www.drugs.com/cg/weight-management.html
465,Weight Management,https://www.drugs.com/cg/weight-management.html
1504,Whipworm Infection,https://www.drugs.com/condition/whipworm-infection-trichuris-trichiura.html
466,Whipworm Infection,https://www.drugs.com/condition/whipworm-infection-trichuris-trichiura.html
1505,Whooping Cough,https://www.drugs.com/mcd/whooping-cough
467,Whooping Cough,https://www.drugs.com/mcd/whooping-cough
468,Worms and Flukes,https://www.drugs.com/condition/helminthic-infection.html
1506,Worms and Flukes,https://www.drugs.com/condition/helminthic-infection.html
1507,Wound Infection,https://www.drugs.com/cg/wound-infection.html
469,Wound Infection,https://www.drugs.com/cg/wound-infection.html
1508,Wound Sepsis,https://www.drugs.com/condition/wound-sepsis.html
470,Wound Sepsis,https://www.drugs.com/condition/wound-sepsis.html
1318,Yag Laser Eye Treatment,https://www.drugs.com/cg/yag-laser-eye-treatment.html
2021,Yag Laser Eye Treatment,https://www.drugs.com/cg/yag-laser-eye-treatment.html
471,Yag Laser Eye Treatment,https://www.drugs.com/cg/yag-laser-eye-treatment.html
858,Yag Laser Eye Treatment,https://www.drugs.com/cg/yag-laser-eye-treatment.html
1388,Yag Laser Eye Treatment,https://www.drugs.com/cg/yag-laser-eye-treatment.html
1319,Yaws,https://www.drugs.com/health-guide/yaws.html
2022,Yaws,https://www.drugs.com/health-guide/yaws.html
472,Yaws,https://www.drugs.com/health-guide/yaws.html
859,Yaws,https://www.drugs.com/health-guide/yaws.html
1389,Yaws,https://www.drugs.com/health-guide/yaws.html
860,Yeast Infection,https://www.drugs.com/cg/yeast-infection.html
1390,Yeast Infection,https://www.drugs.com/cg/yeast-infection.html
2023,Yeast Infection,https://www.drugs.com/cg/yeast-infection.html
473,Yeast Infection,https://www.drugs.com/cg/yeast-infection.html
1320,Yeast Infection,https://www.drugs.com/cg/yeast-infection.html
1391,Yeast Infection (Vaginal),https://www.drugs.com/mcd/yeast-infection-vaginal
2024,Yeast Infection (Vaginal),https://www.drugs.com/mcd/yeast-infection-vaginal
1321,Yeast Infection (Vaginal),https://www.drugs.com/mcd/yeast-infection-vaginal
861,Yeast Infection (Vaginal),https://www.drugs.com/mcd/yeast-infection-vaginal
474,Yeast Infection (Vaginal),https://www.drugs.com/mcd/yeast-infection-vaginal
2025,Yellow Fever,https://www.drugs.com/mcd/yellow-fever
475,Yellow Fever,https://www.drugs.com/mcd/yellow-fever
862,Yellow Fever,https://www.drugs.com/mcd/yellow-fever
1322,Yellow Fever,https://www.drugs.com/mcd/yellow-fever
1392,Yellow Fever,https://www.drugs.com/mcd/yellow-fever
2026,Yellow Fever Prophylaxis,https://www.drugs.com/cg/viral-hemorrhagic-fevers.html
1393,Yellow Fever Prophylaxis,https://www.drugs.com/cg/viral-hemorrhagic-fevers.html
476,Yellow Fever Prophylaxis,https://www.drugs.com/cg/viral-hemorrhagic-fevers.html
863,Yellow Fever Prophylaxis,https://www.drugs.com/cg/viral-hemorrhagic-fevers.html
1323,Yellow Fever Prophylaxis,https://www.drugs.com/cg/viral-hemorrhagic-fevers.html
477,Yips,https://www.drugs.com/mcd/yips
864,Yips,https://www.drugs.com/mcd/yips
1394,Yips,https://www.drugs.com/mcd/yips
1324,Yips,https://www.drugs.com/mcd/yips
2027,Yips,https://www.drugs.com/mcd/yips
478,Your Child's Body Image,https://www.drugs.com/cg/your-child-s-body-image.html
1325,Your Child's Body Image,https://www.drugs.com/cg/your-child-s-body-image.html
865,Your Child's Body Image,https://www.drugs.com/cg/your-child-s-body-image.html
2028,Your Child's Body Image,https://www.drugs.com/cg/your-child-s-body-image.html
1395,Your Child's Body Image,https://www.drugs.com/cg/your-child-s-body-image.html
866,Your Newborn's Appearance,https://www.drugs.com/cg/your-newborn-s-appearance.html
2029,Your Newborn's Appearance,https://www.drugs.com/cg/your-newborn-s-appearance.html
1326,Your Newborn's Appearance,https://www.drugs.com/cg/your-newborn-s-appearance.html
479,Your Newborn's Appearance,https://www.drugs.com/cg/your-newborn-s-appearance.html
1396,Your Newborn's Appearance,https://www.drugs.com/cg/your-newborn-s-appearance.html
2030,Your Vision,https://www.drugs.com/cg/your-vision.html
867,Your Vision,https://www.drugs.com/cg/your-vision.html
1327,Your Vision,https://www.drugs.com/cg/your-vision.html
480,Your Vision,https://www.drugs.com/cg/your-vision.html
1397,Your Vision,https://www.drugs.com/cg/your-vision.html
1357,Zika,https://www.drugs.com/cg/zika-virus.html
32,Zika,https://www.drugs.com/cg/zika-virus.html
0,Zika,https://www.drugs.com/cg/zika-virus.html
1358,Zika Disease,https://www.drugs.com/cg/zika-virus.html
1,Zika Disease,https://www.drugs.com/cg/zika-virus.html
33,Zika Disease,https://www.drugs.com/cg/zika-virus.html
34,Zika Fever,https://www.drugs.com/cg/zika-virus.html
2,Zika Fever,https://www.drugs.com/cg/zika-virus.html
1359,Zika Fever,https://www.drugs.com/cg/zika-virus.html
1360,Zika Virus,https://www.drugs.com/cg/zika-virus.html
35,Zika Virus,https://www.drugs.com/cg/zika-virus.html
3,Zika Virus,https://www.drugs.com/cg/zika-virus.html
6,Zika Virus Infection,https://www.drugs.com/cg/zika-virus.html
38,Zika Virus Infection,https://www.drugs.com/cg/zika-virus.html
1363,Zika Virus Infection,https://www.drugs.com/cg/zika-virus.html
4,Zika Virus in Adolescents,https://www.drugs.com/cg/zika-virus-in-adolescents.html
1361,Zika Virus in Adolescents,https://www.drugs.com/cg/zika-virus-in-adolescents.html
36,Zika Virus in Adolescents,https://www.drugs.com/cg/zika-virus-in-adolescents.html
1362,Zika Virus in Children,https://www.drugs.com/cg/zika-virus-in-children.html
37,Zika Virus in Children,https://www.drugs.com/cg/zika-virus-in-children.html
5,Zika Virus in Children,https://www.drugs.com/cg/zika-virus-in-children.html
1364,Zika Virus: Information for Pregnant Women,https://www.drugs.com/cg/zika-virus-information-for-pregnant-women.html
39,Zika Virus: Information for Pregnant Women,https://www.drugs.com/cg/zika-virus-information-for-pregnant-women.html
7,Zika Virus: Information for Pregnant Women,https://www.drugs.com/cg/zika-virus-information-for-pregnant-women.html
40,Zinc Deficiency,https://www.drugs.com/condition/zinc-deficiency.html
8,Zinc Deficiency,https://www.drugs.com/condition/zinc-deficiency.html
1365,Zinc Deficiency,https://www.drugs.com/condition/zinc-deficiency.html
1366,Zits,https://www.drugs.com/cg/acne.html
41,Zits,https://www.drugs.com/cg/acne.html
9,Zits,https://www.drugs.com/cg/acne.html
10,Zollinger-Ellison Syndrome,https://www.drugs.com/mcd/zollinger-ellison-syndrome
1367,Zollinger-Ellison Syndrome,https://www.drugs.com/mcd/zollinger-ellison-syndrome
42,Zollinger-Ellison Syndrome,https://www.drugs.com/mcd/zollinger-ellison-syndrome
43,Zygomycosis,https://www.drugs.com/cg/autoimmune-disease.html
11,Zygomycosis,https://www.drugs.com/cg/autoimmune-disease.html
1368,Zygomycosis,https://www.drugs.com/cg/autoimmune-disease.html
