condition,drugName,mean_p
Nasal Carriage of Staphylococcus aureus,Rifampin,0.891011119
Nasal Congestion,Afrin,0.129135266
Nasal Congestion,Afrin Original,0.020353204
Nasal Congestion,Ayr Saline Nasal,0.031723115
Nasal Congestion,Brompheniramine / pseudoephedrine,0.126892459
Nasal Congestion,Children's Dimetapp Decongestant Infant,0.126892459
Nasal Congestion,Chlorpheniramine / methscopolamine / phenylephrine,0
Nasal Congestion,Claritin-D,0.591582407
Nasal Congestion,Claritin-D 12 Hour,0.072992694
Nasal Congestion,Claritin-D 24 Hour,0.091223077
Nasal Congestion,Dexbrompheniramine / pseudoephedrine,0.15940914
Nasal Congestion,Drixoral Cold and Allergy,0.111030901
Nasal Congestion,Drixoral Decongestant Non-Drowsy,0.729631638
Nasal Congestion,Loratadine / pseudoephedrine,0.283324529
Nasal Congestion,Naphazoline,0.255398543
Nasal Congestion,Nexafed Nasal Decongestant,0.206200246
Nasal Congestion,Norel SR,0.075862004
Nasal Congestion,Nostrilla,0.071522189
Nasal Congestion,Oxymetazoline,0.079256452
Nasal Congestion,Phenylephrine,0.062483336
Nasal Congestion,Privine,0.37711965
Nasal Congestion,Pseudoephedrine,0.270330451
Nasal Congestion,Sodium chloride,0.02220618
Nasal Congestion,Sudafed 24-Hour,0.542296276
Nasal Congestion,Sudafed Congestion,0.332707242
Nasal Congestion,Sudafed PE Congestion,0.047584672
Nasal Congestion,Vicks Sinex Nasal Spray (old formulation),0.135440551
Nasal Congestion,Xylometazoline,0.140788404
Nasal Congestion,Zicam Extreme Congestion Relief,0
Nasal Polyps,Flonase,4.889325052
Nasal Polyps,Fluticasone,8.013060503
Nasal Polyps,Mometasone,7.961570252
Nasal Polyps,Nasonex,4.245473675
Nasal Polyps,Veramyst,8.013060503
"Nausea ,Vomiting",Atarax,0.096436392
"Nausea ,Vomiting",Ativan,0.156743756
"Nausea ,Vomiting",Benadryl,0.107317481
"Nausea ,Vomiting",Bonine,0.180014598
"Nausea ,Vomiting",Chlorpromazine,0.039541914
"Nausea ,Vomiting",Compazine,0.092005368
"Nausea ,Vomiting",Cyclizine,0.012858186
"Nausea ,Vomiting",Dimenhydrinate,0.267414381
"Nausea ,Vomiting",Diphenhydramine,0.1164086
"Nausea ,Vomiting",Dramamine,0.229829115
"Nausea ,Vomiting",Emetrol,0.111029834
"Nausea ,Vomiting",Haldol,0.392174659
"Nausea ,Vomiting",Haloperidol,0.092795747
"Nausea ,Vomiting",Hydroxyzine,0.181077253
"Nausea ,Vomiting",Inapsine,0
"Nausea ,Vomiting",Lorazepam,0.180759048
"Nausea ,Vomiting",Meclizine,0.145477778
"Nausea ,Vomiting",Metoclopramide,0.108594156
"Nausea ,Vomiting",Ondansetron,0.112504302
"Nausea ,Vomiting",Peppermint,0
"Nausea ,Vomiting",Phenergan,0.14536777
"Nausea ,Vomiting",Phosphorated carbohydrate solution,0.055231323
"Nausea ,Vomiting",Prochlorperazine,0.081861379
"Nausea ,Vomiting",Promethazine,0.139192099
"Nausea ,Vomiting",Reglan,0.137146673
"Nausea ,Vomiting",Scopolamine,0.035280872
"Nausea ,Vomiting",Tigan,0.049498028
"Nausea ,Vomiting",Transderm-Scop,0.035626209
"Nausea ,Vomiting",Trimethobenzamide,0.045003649
"Nausea ,Vomiting",Vistaril,0.324669185
"Nausea ,Vomiting",Zofran,0.118111112
"Nausea ,Vomiting",Zofran ODT,0.126932076
"Nausea,Vomiting of Pregnancy",Diclegis,0.213955575
"Nausea,Vomiting of Pregnancy",Doxylamine / pyridoxine,0.244248635
"Nausea,Vomiting, Chemotherapy Induced",Aprepitant,0.561160958
"Nausea,Vomiting, Chemotherapy Induced",Ativan,1.603905573
"Nausea,Vomiting, Chemotherapy Induced",Cesamet,0.517388894
"Nausea,Vomiting, Chemotherapy Induced",Dexamethasone,0.541868352
"Nausea,Vomiting, Chemotherapy Induced",Dronabinol,2.083991718
"Nausea,Vomiting, Chemotherapy Induced",Emend,0.425173815
"Nausea,Vomiting, Chemotherapy Induced",Granisetron,0.167273018
"Nausea,Vomiting, Chemotherapy Induced",Marinol,1.783861325
"Nausea,Vomiting, Chemotherapy Induced",Ondansetron,0.575156206
"Nausea,Vomiting, Chemotherapy Induced",Rolapitant,0.362172226
"Nausea,Vomiting, Chemotherapy Induced",Sancuso,0.381861908
"Nausea,Vomiting, Chemotherapy Induced",Zofran,0.618706106
"Nausea,Vomiting, Chemotherapy Induced",Zofran ODT,0.079668255
"Nausea,Vomiting, Postoperative",Aprepitant,0.627387509
"Nausea,Vomiting, Postoperative",Emend,0.814887509
"Nausea,Vomiting, Postoperative",Ondansetron,1.844311479
"Nausea,Vomiting, Postoperative",Palonosetron,0.543258339
"Nausea,Vomiting, Postoperative",Zofran,1.358145848
"Nausea,Vomiting, Radiation Induced",Zofran,71.71010077
Nephrotic Syndrome,CellCept,18.53613885
Nephrotic Syndrome,Mycophenolate mofetil,18.53613885
Nephrotic Syndrome,Prednisone,2.251195133
Neuralgia,Baclofen,0.868326344
Neuralgia,Keppra,0.103477779
Neuralgia,Levetiracetam,0.358269619
Neuralgia,Lioresal,0.797719944
Neuralgia,Lyrica,2.164205568
Neuralgia,Methylprednisolone,0.249855789
Neuralgia,Nortriptyline,1.203481782
Neuralgia,Pregabalin,1.720437973
Neuropathic Pain,Gabapentin,0.232335661
Neuropathic Pain,Lidocaine,0.098930506
Neuropathic Pain,Lyrica,0.835727332
Neuropathic Pain,Oxcarbazepine,0.106687013
Neuropathic Pain,Pregabalin,0.728811503
Neurosurgery,Dilantin,17.94547391
Neurosurgery,Phenytoin,14.94547391
Neutropenia Associated with Chemotherapy,Neulasta,1.926222845
Neutropenia Associated with Chemotherapy,Pegfilgrastim,2.684374654
New Daily Persistent Headache,Keppra,15.54502099
New Daily Persistent Headache,Levetiracetam,2.091291696
New Daily Persistent Headache,Sumatriptan,1.629775017
Niacin Deficiency,Niacin,1.673033357
Niacin Deficiency,Niacinamide,9.778650105
Night Terrors,Clonazepam,3.220038442
Night Terrors,Diazepam,13.16839596
Night Terrors,Klonopin,11.77177995
Night Terrors,Valium,10.96594429
Nightmares,Prazosin,9.682065041
Nocturnal Leg Cramps,Carisoprodol,8.297036453
Nocturnal Leg Cramps,Qualaquin,7.449610298
Nocturnal Leg Cramps,Quinine,5.769969763
Nocturnal Leg Cramps,Soma,16.38127161
Nocturnal Leg Cramps,Verapamil,2.717614174
Non-Hodgkin's Lymphoma,Bendamustine,19.91947244
Non-Hodgkin's Lymphoma,Rituxan,19.91947244
Non-Hodgkin's Lymphoma,Rituximab,1.754775017
Non-Hodgkin's Lymphoma,Treanda,19.91947244
Non-Hodgkin's Lymphoma,Vincristine,0
Non-Small Cell Lung Cance,Alimta,1.923639743
Non-Small Cell Lung Cance,Avastin,8.939295007
Non-Small Cell Lung Cance,Crizotinib,0
Non-Small Cell Lung Cance,Erlotinib,5.13595977
Non-Small Cell Lung Cance,Gefitinib,2.172074848
Non-Small Cell Lung Cance,Iressa,2.499989212
Non-Small Cell Lung Cance,Keytruda,0.103477779
Non-Small Cell Lung Cance,Nivolumab,1.589183877
Non-Small Cell Lung Cance,Opdivo,1.042640824
Non-Small Cell Lung Cance,Pembrolizumab,0.172462965
Non-Small Cell Lung Cance,Tarceva,4.833909534
Non-Small Cell Lung Cance,Taxol,0.956019061
Non-Small Cell Lung Cance,Xalkori,0.438175403
Nonoccupational Exposure,Atripla,0
Nonoccupational Exposure,Emtricitabine / tenofovir,0
Obesity,Adipex-P,0.058456693
Obesity,Adipost,0.097821198
Obesity,Alli,0.07787119
Obesity,Belviq,0.076160837
Obesity,Benzphetamine,0.033980044
Obesity,Bontril PDM,0.041718802
Obesity,Bontril Slow Release,0.105939308
Obesity,Bupropion,0.141415186
Obesity,Bupropion / naltrexone,0.037333816
Obesity,Chorionic gonadotropin (hcg),0.040291608
Obesity,Contrave,0.037582754
Obesity,Didrex,0.054971467
Obesity,Diethylpropion,0.045819522
Obesity,Fastin,0.117569179
Obesity,Liraglutide,0.036362884
Obesity,Lomaira,0.002760059
Obesity,Lorcaserin,0.071382575
Obesity,Meridia,0.048164364
Obesity,Methylphenidate,0.044780198
Obesity,Orlistat,0.083327145
Obesity,Phendiet,0.039593285
Obesity,Phendimetrazine,0.056981862
Obesity,Phentermine,0.039763822
Obesity,Phentermine / topiramate,0.067466733
Obesity,Pregnyl,0.023802556
Obesity,Pristiq,0.020920177
Obesity,Qsymia,0.069226849
Obesity,Saxenda,0.034160831
Obesity,Tenuate,0.052994021
Obesity,Tenuate Dospan,0.07980857
Obesity,Topamax,0.156351709
Obesity,Topiramate,0.131893566
Obesity,Victoza,0.113182083
Obesity,Xenical,0.096228973
Obsessive Compulsive Disorde,Abilify,0.265794464
Obsessive Compulsive Disorde,Anafranil,0.786214586
Obsessive Compulsive Disorde,Aripiprazole,0.321977184
Obsessive Compulsive Disorde,Citalopram,0.290720507
Obsessive Compulsive Disorde,Clomipramine,0.426295147
Obsessive Compulsive Disorde,Effexor XR,0.367047907
Obsessive Compulsive Disorde,Escitalopram,0.332572555
Obsessive Compulsive Disorde,Fluoxetine,0.196628536
Obsessive Compulsive Disorde,Fluvoxamine,0.244954782
Obsessive Compulsive Disorde,Lexapro,1.179103351
Obsessive Compulsive Disorde,Luvox,0.387693132
Obsessive Compulsive Disorde,Luvox CR,0.143916848
Obsessive Compulsive Disorde,Mirtazapine,0.184397203
Obsessive Compulsive Disorde,Olanzapine,0.147389559
Obsessive Compulsive Disorde,Paroxetine,0.542699878
Obsessive Compulsive Disorde,Paxil,0.431566125
Obsessive Compulsive Disorde,Prozac,0.676075856
Obsessive Compulsive Disorde,Quetiapine,0.212957368
Obsessive Compulsive Disorde,Riluzole,0.180490607
Obsessive Compulsive Disorde,Seroquel,0.128267211
Obsessive Compulsive Disorde,Seroquel XR,0.184381569
Obsessive Compulsive Disorde,Sertraline,0.375492903
Obsessive Compulsive Disorde,Venlafaxine,0.210936619
Obsessive Compulsive Disorde,Zoloft,0.428807473
Obsessive Compulsive Disorde,Zyprexa,0.245600683
"Obstructive Sleep Apnea,Hypopnea Syndrome",Armodafinil,1.211466079
"Obstructive Sleep Apnea,Hypopnea Syndrome",Modafinil,2.026366083
"Obstructive Sleep Apnea,Hypopnea Syndrome",Nuvigil,1.424660457
"Obstructive Sleep Apnea,Hypopnea Syndrome",Provigil,3.056356392
Occipital Neuralgia,Gabapentin,13.70513313
Occupational Exposure,Combivir,2.173033357
Ocular Rosacea,Doxycycline,16.37639305
Ocular Rosacea,Oracea,13.62639305
Oligospermia,Clomid,92.41404784
"Onychomycosis, Fingernail",Ciclopirox,8.365166783
"Onychomycosis, Fingernail",Lamisil,8.972857186
"Onychomycosis, Fingernail",Penlac Nail Lacquer,12.58081679
"Onychomycosis, Fingernail",Terbinafine,5.170431597
"Onychomycosis, Toenail",Ciclopirox,0.675239298
"Onychomycosis, Toenail",Diflucan,1.782022238
"Onychomycosis, Toenail",Efinaconazole,0.108687067
"Onychomycosis, Toenail",Fluconazole,0.092946298
"Onychomycosis, Toenail",Jublia,0.150527633
"Onychomycosis, Toenail",Kerydin,0.102841522
"Onychomycosis, Toenail",Lamisil,0.755049586
"Onychomycosis, Toenail",Pedipirox-4,0.14486889
"Onychomycosis, Toenail",Tavaborole,0.162841715
"Onychomycosis, Toenail",Terbinafine,0.467676183
Oophorectomy,Conjugated estrogens,7.559170479
Oophorectomy,Enjuvia,0
Oophorectomy,Estradiol,3.39060812
Oophorectomy,Estradiol Patch,2.250136212
Oophorectomy,Premarin,7.0644453
Oophorectomy,Prempro,1.377245171
Oophorectomy,Vivelle-Dot,3.647591706
Ophthalmic Surgery,Gatifloxacin,2.173033357
Ophthalmic Surgery,Moxifloxacin,7.735876507
Ophthalmic Surgery,Vigamox,15.98450267
Opiate Adjunct,Phenergan,6.692133427
Opiate Adjunct,Promethazine,6.640489906
Opiate Dependence,Bunavail,0.056865961
Opiate Dependence,Buprenorphine,0.165849068
Opiate Dependence,Buprenorphine / naloxone,0.138731763
Opiate Dependence,Naltrexone,0.199190351
Opiate Dependence,Revia,0.165966317
Opiate Dependence,Suboxone,0.141257717
Opiate Dependence,Subutex,0.24576134
Opiate Dependence,Vivitrol,0.20096671
Opiate Dependence,Zubsolv,0.08127877
Opiate Withdrawal,Catapres,1.29106658
Opiate Withdrawal,Catapres-TTS,0.436413609
Opiate Withdrawal,Chlordiazepoxide,0.25146357
Opiate Withdrawal,Clonidine,1.018310672
Opiate Withdrawal,Dolophine,0.561736514
Opiate Withdrawal,Methadone,0.47161499
Opiate Withdrawal,Methadone Diskets,0.510990577
Opiate Withdrawal,Methadose,0.816290611
Opiate Withdrawal,Methocarbamol,2.231359298
Opiate Withdrawal,Robaxin,2.777007748
Opiate Withdrawal,Tramadol,0.02393154
Opioid Overdose,Narcan Injection,8.156567216
Opioid-Induced Constipation,Amitiza,0
Opioid-Induced Constipation,Lubiprostone,0.597511913
Opioid-Induced Constipation,Methylnaltrexone,0.310433337
Opioid-Induced Constipation,Movantik,0.765853674
Opioid-Induced Constipation,Naloxegol,1.214773241
Opioid-Induced Constipation,Relistor,1.842459542
Oppositional Defiant Disorde,Lisdexamfetamine,95.61346769
Oral Thrush,Clotrimazole,5.015188135
Oral Thrush,Fluconazole,2.373245793
Oral Thrush,Mycelex Troche,8.356069092
Oral Thrush,Nilstat,4.346066713
Oral Thrush,Nystatin,2.361556575
"Organ Transplant, Rejection Prophylaxis",CellCept,1.784788792
"Organ Transplant, Rejection Prophylaxis",Cyclosporine,0.283244491
"Organ Transplant, Rejection Prophylaxis",Mycophenolate mofetil,2.49898836
"Organ Transplant, Rejection Prophylaxis",Prograf,1.731156286
"Organ Transplant, Rejection Prophylaxis",Tacrolimus,1.092106918
Osteoarthritis,Acetaminophen / aspirin / caffeine,0.004614056
Osteoarthritis,Acetaminophen / codeine,0.208144958
Osteoarthritis,Acetaminophen / propoxyphene,0.015362261
Osteoarthritis,Arthrotec,0.266425546
Osteoarthritis,Aspirin,0.037466092
Osteoarthritis,Bioflavonoids,0.057590984
Osteoarthritis,Bioflavonoids / zinc glycinate,0.034525427
Osteoarthritis,Capsaicin,0.080937178
Osteoarthritis,Cataflam,0.170678865
Osteoarthritis,Celebrex,0.208297707
Osteoarthritis,Celecoxib,0.185224564
Osteoarthritis,Chondroitin / glucosamine / methylsulfonylmethane,0.039547542
Osteoarthritis,Cymbalta,0.272480687
Osteoarthritis,Diclofenac,0.190895363
Osteoarthritis,Diclofenac / misoprostol,0.189535813
Osteoarthritis,Dolobid,0.005120754
Osteoarthritis,Duexis,0.032327044
Osteoarthritis,Duloxetine,0.203527851
Osteoarthritis,Esomeprazole / naproxen,0.100561943
Osteoarthritis,Etodolac,0.078499564
Osteoarthritis,Euflexxa,0.168443366
Osteoarthritis,Famotidine / ibuprofen,0.052161365
Osteoarthritis,Feldene,0.161407409
Osteoarthritis,Glucosamine,0.102415071
Osteoarthritis,Hyaluronan,0.144283858
Osteoarthritis,Hylan g-f 20,0.133735334
Osteoarthritis,Indocin,0.173072416
Osteoarthritis,Indomethacin,0.004754288
Osteoarthritis,Kenalog-10,0.004162899
Osteoarthritis,Ketoprofen,0.03391128
Osteoarthritis,Limbrel,0.176519559
Osteoarthritis,Lodine,0.108027163
Osteoarthritis,Medrol Dosepak,0.348211242
Osteoarthritis,Meloxicam,0.203549333
Osteoarthritis,Mobic,0.33303428
Osteoarthritis,Monovisc,0.029406916
Osteoarthritis,Motrin,0.104072479
Osteoarthritis,Nabumetone,0.383586097
Osteoarthritis,Naprelan,0.150621947
Osteoarthritis,Naprosyn,0.118586656
Osteoarthritis,Naproxen,0.118210438
Osteoarthritis,Orthovisc,0.165814252
Osteoarthritis,Oxaprozin,0.016651597
Osteoarthritis,Pennsaid,0.111882534
Osteoarthritis,Piroxicam,0.130621904
Osteoarthritis,Prednisone,0.032050447
Osteoarthritis,Relafen,0.642654571
Osteoarthritis,Salonpas Pain Patch,0
Osteoarthritis,Sodium hyaluronate,0.186095141
Osteoarthritis,Solu-Medrol,0.179004663
Osteoarthritis,Sulindac,0.029140294
Osteoarthritis,Supartz,0.108759312
Osteoarthritis,Synvisc,0.091860545
Osteoarthritis,Synvisc-One,0.157992289
Osteoarthritis,Triamcinolone,0.01401239
Osteoarthritis,Trolamine salicylate,0.040966028
Osteoarthritis,Tylenol with Codeine #3,0.256037678
Osteoarthritis,Valdecoxib,0.02945348
Osteoarthritis,Vimovo,0.089881761
Osteoarthritis,Voltaren,0.276993208
Osteoarthritis,Voltaren Gel,0.217919443
Osteoarthritis,Zorvolex,0.217274979
Osteolytic Bone Lesions of Multiple Myeloma,Zoledronic acid,22.74416089
Osteolytic Bone Metastases of Solid Tumors,Denosumab,3.911460042
Osteolytic Bone Metastases of Solid Tumors,Zoledronic acid,3.747340051
Osteolytic Bone Metastases of Solid Tumors,Zometa,3.042246699
Osteoporosis,Alendronate,1.593632917
Osteoporosis,Atelvia,0.333695692
Osteoporosis,Boniva,0.90034805
Osteoporosis,Calcitonin,0.525028194
Osteoporosis,Denosumab,1.39604352
Osteoporosis,Evista,1.471065337
Osteoporosis,Forteo,1.382163704
Osteoporosis,Fosamax,2.449602216
Osteoporosis,Ibandronate,0.884927841
Osteoporosis,Prolia,1.688936506
Osteoporosis,Reclast,1.012621332
Osteoporosis,Risedronate,1.301132855
Osteoporosis,Teriparatide,1.460468809
Osteoporosis,Zoledronic acid,0.768119409
Osteoporosis,Zometa,0.186403065
Otitis Externa,Ciprodex,0.109612964
Otitis Externa,Ciprofloxacin / dexamethasone,0.220586061
Otitis Externa,Cortisporin Otic,0.144565173
Otitis Externa,Hydrocortisone / neomycin / polymyxin b,0.289737781
Otitis Externa,Vosol HC,2.028164466
Otitis Media,A / B Otic,0.694294378
Otitis Media,Amoxicillin,0.126995456
Otitis Media,Amoxicillin / clavulanate,0.147090876
Otitis Media,Augmentin,0.360065064
Otitis Media,Azithromycin,0.659110655
Otitis Media,Bactrim,0.243003032
Otitis Media,Cefdinir,0.330943443
Otitis Media,Ceftriaxone,0.352765155
Otitis Media,Cefuroxime,0.051809491
Otitis Media,Ciprodex,0.378970567
Otitis Media,Ciprofloxacin / dexamethasone,0.342051605
Otitis Media,Clarithromycin,0.149909095
Otitis Media,Hydrocortisone / neomycin / polymyxin b,0.113515129
Otitis Media,Keflex,0.903078798
Otitis Media,Levofloxacin,0.141106062
Otitis Media,Ofloxacin,0.028221212
Otitis Media,Omnicef,0.380962243
Otitis Media,Septra DS,0.11288485
Otitis Media,Sulfamethoxazole / trimethoprim,0.088560861
Otitis Media,Suprax,0.366875762
Otitis Media,Zithromax,0.301893646
Ovarian Cance,Altretamine,5.794755618
Ovarian Cance,Avastin,5.346066713
Ovarian Cance,Bevacizumab,4.346066713
Ovarian Cance,Hexalen,5.794755618
Ovarian Cance,Paraplatin,4.346066713
Ovarian Cance,Zejula,0.412275439
Ovarian Cysts,Aviane,0.280063826
Ovarian Cysts,Ethinyl estradiol / levonorgestrel,0.080225322
Ovarian Cysts,Ethinyl estradiol / norgestimate,0.41042374
Ovarian Cysts,LoSeasonique,0.087449402
Ovarian Cysts,Mononessa,0.410163311
Ovarian Cysts,Orsythia,0.189287993
Ovarian Cysts,Ortho Cyclen,0.095493399
Ovarian Cysts,Ortho Tri-Cyclen,0.096458161
Ovarian Cysts,Ortho Tri-Cyclen Lo,0.376101927
Ovarian Cysts,Previfem,0.208945515
Ovarian Cysts,Seasonique,0.120450749
Ovarian Cysts,Sprintec,0.704277858
Ovarian Cysts,Tri-Sprintec,0.103309873
Ovarian Cysts,TriNessa,0.063794567
Ovarian Cysts,TriNessa Lo,0.081860868
Overactive Bladde,B & O Supprettes,0.31571995
Overactive Bladde,Belladonna / opium,0.02180301
Overactive Bladde,Botox,0.304677427
Overactive Bladde,Darifenacin,0.252763479
Overactive Bladde,Detrol,0.218030103
Overactive Bladde,Detrol LA,0.15980249
Overactive Bladde,Ditropan,0.159318966
Overactive Bladde,Enablex,0.154060813
Overactive Bladde,Fesoterodine,0.184285615
Overactive Bladde,Flavoxate,0.080953332
Overactive Bladde,Flomax,0.562773004
Overactive Bladde,Gelnique,0.141280861
Overactive Bladde,Mirabegron,0.305073113
Overactive Bladde,Myrbetriq,0.353549516
Overactive Bladde,OnabotulinumtoxinA,0.332011582
Overactive Bladde,Oxybutynin,0.208318284
Overactive Bladde,Oxytrol,0.368318715
Overactive Bladde,Sanctura,0.15074028
Overactive Bladde,Sanctura XR,0.074036718
Overactive Bladde,Solifenacin,0.336289106
Overactive Bladde,Tamsulosin,0.380368136
Overactive Bladde,Tolterodine,0.176712699
Overactive Bladde,Toviaz,0.223625221
Overactive Bladde,Trospium,0.259995088
Overactive Bladde,VESIcare,0.318839793
Ovulation Induction,Clomid,50.73871019
Ovulation Induction,Clomiphene,37.25729678
Paget's Disease,Actonel,24.62771138
Paget's Disease,Risedronate,24.62771138
Paget's Disease,Zoledronic acid,15.93557795
Pain,Acetaminophen,0.006517718
Pain,Acetaminophen / aspirin / caffeine / salicylamide,0.003702439
Pain,Acetaminophen / caffeine / dihydrocodeine,0.00186833
Pain,Acetaminophen / codeine,0.014068625
